dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1704524400,2024-01-06 07:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.02,10000,-3.73,-2.75,-0.75,1.62,1023,,,68,3.6,170,,,,,,100,804,Clouds,overcast clouds,04n
1704528000,2024-01-06 08:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.03,10000,-3.72,-2.34,-0.45,1.62,1022,,,68,3.09,200,,,,,,100,804,Clouds,overcast clouds,04n
1704531600,2024-01-06 09:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.14,10000,-3.98,-1.74,0.36,1.62,1022,,,66,2.57,190,,,,,,100,804,Clouds,overcast clouds,04n
1704535200,2024-01-06 10:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.24,10000,-3.72,-1.08,-0.45,1.62,1021,,,67,2.06,170,,,,,,100,804,Clouds,overcast clouds,04n
1704538800,2024-01-06 11:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.43,10000,-3.38,-2.25,0.11,1.85,1020,,,68,3.6,190,,,,,,100,804,Clouds,overcast clouds,04n
1704542400,2024-01-06 12:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.7,10000,-2.64,-1.08,0.67,2.17,1021,,,71,2.57,150,,,,,,100,804,Clouds,overcast clouds,04n
1704546000,2024-01-06 13:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.11,10000,-1.8,0.59,1.22,2.73,1019,,,74,1.54,150,,,,,,100,804,Clouds,overcast clouds,04d
1704549600,2024-01-06 14:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.84,10000,-1.01,-0.16,1.78,3.28,1019,,,75,3.09,100,,0.19,,,,100,500,Rain,light rain,10d
1704553200,2024-01-06 15:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.96,10000,-0.43,0.42,1.78,3.85,1018,,,78,2.57,90,,0.27,,,,100,500,Rain,light rain,10d
1704556800,2024-01-06 16:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.88,9656,0.12,-0.82,1.99,3.85,1016,,,82,4.12,60,,0.18,,,,100,500,Rain,light rain,10d
1704560400,2024-01-06 17:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.78,9656,1.15,-1.24,1.99,3.28,1014,,,89,4.63,50,,0.69,,,,100,500,Rain,light rain,10d
1704560400,2024-01-06 17:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.78,9656,1.15,-1.24,1.99,3.28,1014,,,89,4.63,50,,0.69,,,,100,701,Mist,mist,50d
1704564000,2024-01-06 18:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.87,4828,1.7,-1.65,1.99,3.28,1012,,,92,5.66,50,,2.13,,,,100,501,Rain,moderate rain,10d
1704564000,2024-01-06 18:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.87,4828,1.7,-1.65,1.99,3.28,1012,,,92,5.66,50,,2.13,,,,100,701,Mist,mist,50d
1704567600,2024-01-06 19:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.1,4828,1.93,-1.11,2.33,3.85,1010,,,92,5.14,50,,3.2,,,,100,501,Rain,moderate rain,10d
1704567600,2024-01-06 19:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.1,4828,1.93,-1.11,2.33,3.85,1010,,,92,5.14,50,,3.2,,,,100,701,Mist,mist,50d
1704571200,2024-01-06 20:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.26,6437,2.39,-1.39,2.54,3.85,1008,,,94,6.17,50,,4.65,,,,100,502,Rain,heavy intensity rain,10d
1704571200,2024-01-06 20:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.26,6437,2.39,-1.39,2.54,3.85,1008,,,94,6.17,50,,4.65,,,,100,701,Mist,mist,50d
1704574800,2024-01-06 21:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.12,4828,2.25,-2.17,2.54,3.85,1005,,,94,7.72,40,,5.61,,,,100,502,Rain,heavy intensity rain,10d
1704574800,2024-01-06 21:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.12,4828,2.25,-2.17,2.54,3.85,1005,,,94,7.72,40,,5.61,,,,100,701,Mist,mist,50d
1704578400,2024-01-06 22:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.39,3219,2.52,-0.85,2.89,3.85,1005,,,94,5.36,78,8.05,3.78,,,,100,501,Rain,moderate rain,10d
1704578400,2024-01-06 22:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.39,3219,2.52,-0.85,2.89,3.85,1005,,,94,5.36,78,8.05,3.78,,,,100,701,Mist,mist,50d
1704582000,2024-01-06 23:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.62,4828,2.9,-0.2,2.89,3.85,1005,,,95,4.63,290,,2.01,,,,100,501,Rain,moderate rain,10n
1704582000,2024-01-06 23:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.62,4828,2.9,-0.2,2.89,3.85,1005,,,95,4.63,290,,2.01,,,,100,701,Mist,mist,50n
1704585600,2024-01-07 00:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.4,10000,2.53,-1.21,2.89,3.85,1005,,,94,6.17,330,,1.35,,,,100,501,Rain,moderate rain,10n
1704589200,2024-01-07 01:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.86,10000,1.99,-2.51,1.99,3.28,1004,,,94,7.72,330,,0.25,,,,100,500,Rain,light rain,10n
1704592800,2024-01-07 02:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.26,10000,1.25,-2.88,1.43,2.85,1004,,,93,6.69,320,,0.25,,,,100,500,Rain,light rain,10n
1704596400,2024-01-07 03:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.24,10000,1.08,-2.45,1.22,2.85,1004,,,92,5.66,320,,0.25,0.25,,,100,500,Rain,light rain,10n
1704600000,2024-01-07 04:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.24,10000,1.08,-2.19,1.22,2.85,1005,,,92,5.14,320,,,,,,100,804,Clouds,overcast clouds,04n
1704603600,2024-01-07 05:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.75,10000,0.44,-1.86,0.67,2.17,1005,,,91,3.6,310,,,,,,40,802,Clouds,scattered clouds,03n
1704607200,2024-01-07 06:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.51,10000,0.2,-2.51,0.67,2.15,1005,,,91,4.12,290,,,,,,40,802,Clouds,scattered clouds,03n
1704610800,2024-01-07 07:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.24,10000,0.09,-1.08,0.32,1.85,1005,,,92,2.06,0,,,,0.25,,75,600,Snow,light snow,13n
1704614400,2024-01-07 08:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.71,10000,0.4,0.14,0.32,2.17,1005,,,91,1.54,260,,,,,,100,804,Clouds,overcast clouds,04n
1704618000,2024-01-07 09:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.23,10000,0.08,-2.1,0.11,1.85,1005,,,92,3.09,340,,,,1.78,,75,601,Snow,snow,13n
1704621600,2024-01-07 10:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.59,10000,0.43,0,0.11,2.17,1005,,,92,1.54,200,,,,,,75,803,Clouds,broken clouds,04n
1704625200,2024-01-07 11:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,2.12,10000,0.81,-0.05,0.88,2.73,1005,,,91,2.06,210,,,,,,100,804,Clouds,overcast clouds,04n
1704628800,2024-01-07 12:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.45,10000,0.14,-1.83,0.32,1.85,1006,,,91,3.09,210,,,,,,40,802,Clouds,scattered clouds,03n
1704632400,2024-01-07 13:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,1.7,10000,0.54,-1.08,0.36,2.16,1006,,,92,2.57,200,,,,,,75,803,Clouds,broken clouds,04d
1704636000,2024-01-07 14:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.11,10000,1.48,1.1,1.4,3.84,1007,,,89,2.06,180,,0.1,,,,75,500,Rain,light rain,10d
1704639600,2024-01-07 15:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.19,10000,1.9,1.11,3.47,4.95,1007,,,85,3.6,190,,,,,,75,803,Clouds,broken clouds,04d
1704643200,2024-01-07 16:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,6.34,,3.32,5.68,4,7.03,1007,,,81,1.34,217,1.34,,,,,14,801,Clouds,few clouds,02d
1704646800,2024-01-07 17:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,8.48,,3.73,6.61,5.29,9.39,1007,,,72,3.13,307,8.05,,,,,53,803,Clouds,broken clouds,04d
1704650400,2024-01-07 18:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,9.6,10000,1.99,6.23,8.62,9.94,1006,,,59,7.72,300,14.4,,,,,75,803,Clouds,broken clouds,04d
1704654000,2024-01-07 19:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,9.1,,1.52,7.11,8.87,9.89,1007,,,59,3.58,297,4.92,,,,,90,804,Clouds,overcast clouds,04d
1704657600,2024-01-07 20:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,8.77,10000,-0.01,5.8,8.47,9.85,1008,,,54,5.66,310,13.38,,,,,75,803,Clouds,broken clouds,04d
1704661200,2024-01-07 21:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,8.51,10000,-0.45,5.67,8.1,9.85,1009,,,53,5.14,300,11.32,,,,,75,803,Clouds,broken clouds,04d
1704664800,2024-01-07 22:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,8.17,10000,-0.06,4.37,7.54,8.85,1012,,,56,7.72,290,11.83,,,,,75,803,Clouds,broken clouds,04d
1704668400,2024-01-07 23:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,8.16,10000,-0.74,5.03,6.99,8.85,1013,,,53,5.66,300,11.32,,,,,75,803,Clouds,broken clouds,04n
1704672000,2024-01-08 00:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,7.06,10000,-0.77,4.33,6.43,7.85,1014,,,57,4.12,280,9.26,,,,,40,802,Clouds,scattered clouds,03n
1704675600,2024-01-08 01:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,6.54,10000,-0.78,2.26,6.22,6.85,1016,,,59,7.72,290,11.83,,,,,20,801,Clouds,few clouds,02n
1704679200,2024-01-08 02:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.72,10000,-1.07,2.17,4.76,6.85,1017,,,61,5.14,290,,,,,,20,801,Clouds,few clouds,02n
1704682800,2024-01-08 03:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.37,10000,-0.97,0.92,4.76,5.85,1018,,,63,7.2,300,12.35,,,,,20,801,Clouds,few clouds,02n
1704686400,2024-01-08 04:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.69,10000,-2.12,1.16,5.51,5.93,1020,,,56,7.72,310,13.38,,,,,75,803,Clouds,broken clouds,04n
1704690000,2024-01-08 05:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.2,10000,-1.3,0.88,4.55,5.85,1021,,,62,6.69,290,10.29,,,,,40,802,Clouds,scattered clouds,03n
1704693600,2024-01-08 06:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.06,10000,-0.85,0.9,4.21,5.85,1022,,,65,6.17,320,9.77,,,,,20,801,Clouds,few clouds,02n
1704697200,2024-01-08 07:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.8,,-0.89,1.6,4.55,4.98,1022,,,66,4.02,304,9.83,,,,,0,800,Clear,sky is clear,01n
1704700800,2024-01-08 08:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.42,10000,-0.85,1.39,3.85,4.95,1024,,,68,3.6,320,,,,,,40,802,Clouds,scattered clouds,03n
1704704400,2024-01-08 09:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.33,10000,-0.92,0.19,3.44,4.85,1024,,,68,5.66,310,9.26,,,,,20,801,Clouds,few clouds,02n
1704708000,2024-01-08 10:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.91,10000,-0.93,-0.1,3.44,4.39,1025,,,70,5.14,310,,,,,,20,801,Clouds,few clouds,02n
1704711600,2024-01-08 11:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.8,10000,-0.85,0.64,3.14,4.39,1026,,,71,3.6,290,,,,,,20,801,Clouds,few clouds,02n
1704715200,2024-01-08 12:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.46,10000,-0.81,2.14,2.67,3.85,1027,,,73,1.54,250,,,,,,20,801,Clouds,few clouds,02n
1704718800,2024-01-08 13:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.85,10000,-0.48,2.27,2.11,4.42,1028,,,73,1.79,311,3.58,,,,,75,803,Clouds,broken clouds,04d
1704722400,2024-01-08 14:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.11,10000,-0.63,2.57,4.18,5.85,1030,,,66,3.09,330,,,,,,75,803,Clouds,broken clouds,04d
1704726000,2024-01-08 15:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,6.49,10000,-0.23,3.91,5.85,7.16,1030,,,62,3.6,340,,,,,,75,803,Clouds,broken clouds,04d
1704729600,2024-01-08 16:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,7.17,10000,-0.68,4.46,6.22,8.26,1031,,,57,4.12,350,,,,,,75,803,Clouds,broken clouds,04d
1704733200,2024-01-08 17:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,7.65,10000,-0.93,5.61,6.78,8.85,1031,,,54,3.13,353,4.47,,,,,75,803,Clouds,broken clouds,04d
1704736800,2024-01-08 18:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,8.04,10000,-0.84,6.86,7.54,8.78,1030,,,53,2.06,260,,,,,,75,803,Clouds,broken clouds,04d
1704740400,2024-01-08 19:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,8.57,10000,-1.11,8.57,7.76,9.37,1030,,,50,0.45,341,1.34,,,,,40,802,Clouds,scattered clouds,03d
1704744000,2024-01-08 20:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,9,10000,-1,7.98,7.85,9.92,1030,,,49,2.06,180,,,,,,40,802,Clouds,scattered clouds,03d
1704747600,2024-01-08 21:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,8.52,10000,-0.91,7.42,7.67,9.39,1030,,,51,2.06,170,,,,,,75,803,Clouds,broken clouds,04d
1704751200,2024-01-08 22:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,7.44,,-0.67,7.44,6.43,7.73,1030,,,56,0.89,208,0.89,,,,,23,801,Clouds,few clouds,02d
1704754800,2024-01-08 23:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,6.32,10000,-0.37,4.41,4.25,6.62,1031,,,62,2.57,200,,,,,,75,803,Clouds,broken clouds,04n
1704758400,2024-01-09 00:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.15,10000,-0.78,2.28,3.14,5.51,1031,,,65,3.6,110,,,,,,75,803,Clouds,broken clouds,04n
1704762000,2024-01-09 01:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.67,10000,-1.18,4.67,3.26,4.95,1030,,,65,0.89,147,0.89,,,,,75,803,Clouds,broken clouds,04n
1704765600,2024-01-09 02:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.41,10000,-0.86,2.14,2.67,4.95,1030,,,68,2.57,150,,,,,,75,803,Clouds,broken clouds,04n
1704769200,2024-01-09 03:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.89,10000,-0.78,2.01,2.67,4.38,1029,,,71,2.06,160,,,,,,75,803,Clouds,broken clouds,04n
1704772800,2024-01-09 04:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.32,10000,-0.58,2.51,2.58,4.94,1030,,,70,2.06,140,,,,,,100,804,Clouds,overcast clouds,04n
1704776400,2024-01-09 05:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.15,10000,-0.9,1.06,2.89,4.39,1029,,,69,3.6,160,,,,,,100,804,Clouds,overcast clouds,04n
1704780000,2024-01-09 06:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.04,10000,-0.48,0.61,2.89,4.39,1028,,,72,4.12,160,,,,,,100,804,Clouds,overcast clouds,04n
1704783600,2024-01-09 07:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.99,10000,0.15,-0.46,2.89,4.39,1028,,,76,6.17,160,,,,,,100,804,Clouds,overcast clouds,04n
1704787200,2024-01-09 08:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.03,10000,0.72,0.6,3.65,4.39,1027,,,79,4.12,150,,,,,,100,804,Clouds,overcast clouds,04n
1704790800,2024-01-09 09:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.1,10000,0.97,1.36,3.1,4.92,1027,,,80,3.09,150,,,,,,100,804,Clouds,overcast clouds,04n
1704794400,2024-01-09 10:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.03,10000,1.07,1.69,3.1,4.92,1025,,,81,2.57,100,,,,,,100,804,Clouds,overcast clouds,04n
1704798000,2024-01-09 11:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,3.99,10000,1.2,0.87,3.1,4.92,1023,,,82,3.6,90,,,,,,100,804,Clouds,overcast clouds,04n
1704801600,2024-01-09 12:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.21,10000,1.42,1.49,3.44,4.92,1022,,,82,3.09,60,,0.12,,,,100,500,Rain,light rain,10n
1704805200,2024-01-09 13:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,4.71,,2.24,2.41,4,5.48,1022,,,84,2.68,102,1.79,0.44,,,,100,500,Rain,light rain,10d
1704808800,2024-01-09 14:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.14,8047,3.48,2.27,4.21,5.85,1020,,,89,3.6,110,,1.41,,,,100,501,Rain,moderate rain,10d
1704812400,2024-01-09 15:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,5.54,,4.35,2.77,4.55,6.06,1019,,,92,3.58,136,7.15,1.44,,,,100,501,Rain,moderate rain,10d
1704816000,2024-01-09 16:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,6.51,10000,5.31,2.75,5.88,6.85,1017,,,92,6.17,100,10.29,1.97,,,,100,501,Rain,moderate rain,10d
1704819600,2024-01-09 17:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,7.58,4828,6.52,3.61,6.43,7.85,1013,,,93,7.72,120,10.29,2.71,,,,100,501,Rain,moderate rain,10d
1704819600,2024-01-09 17:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,7.58,4828,6.52,3.61,6.43,7.85,1013,,,93,7.72,120,10.29,2.71,,,,100,701,Mist,mist,50d
1704823200,2024-01-09 18:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,8.75,6437,7.68,4.85,7.89,9.37,1010,,,93,8.75,120,13.38,2.45,,,,100,501,Rain,moderate rain,10d
1704823200,2024-01-09 18:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,8.75,6437,7.68,4.85,7.89,9.37,1010,,,93,8.75,120,13.38,2.45,,,,100,701,Mist,mist,50d
1704826800,2024-01-09 19:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,9.92,10000,8.68,6.51,9,10.85,1006,,,92,8.23,120,14.92,3.13,,,,100,501,Rain,moderate rain,10d
1704830400,2024-01-09 20:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,10.55,3219,9.47,10.09,9.55,11.06,1002,,,93,8.23,100,11.32,7.54,,,,100,502,Rain,heavy intensity rain,10d
1704830400,2024-01-09 20:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,10.55,3219,9.47,10.09,9.55,11.06,1002,,,93,8.23,100,11.32,7.54,,,,100,701,Mist,mist,50d
1704834000,2024-01-09 21:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,11.66,,10.89,11.36,11.43,12.15,999,,,95,5.36,153,12.52,6.7,,,,100,502,Rain,heavy intensity rain,10d
1704837600,2024-01-09 22:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,13.07,9656,11.8,12.83,12.33,13.85,996,,,92,14.4,160,21.09,1.47,,,,100,501,Rain,moderate rain,10d
1704837600,2024-01-09 22:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,13.07,9656,11.8,12.83,12.33,13.85,996,,,92,14.4,160,21.09,1.47,,,,100,701,Mist,mist,50d
1704841200,2024-01-09 23:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,13.37,8047,12.43,13.22,12.92,13.85,994,,,94,9.77,150,18.01,2.79,,,,100,501,Rain,moderate rain,10n
1704841200,2024-01-09 23:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,13.37,8047,12.43,13.22,12.92,13.85,994,,,94,9.77,150,18.01,2.79,,,,100,701,Mist,mist,50n
1704844800,2024-01-10 00:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,13.09,2816,12.31,12.94,12.36,13.85,993,,,95,5.14,220,8.75,7.34,,,,100,502,Rain,heavy intensity rain,10n
1704844800,2024-01-10 00:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,13.09,2816,12.31,12.94,12.36,13.85,993,,,95,5.14,220,8.75,7.34,,,,100,701,Mist,mist,50n
1704848400,2024-01-10 01:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,12.96,9656,12.34,12.82,12.67,13.81,991,,,96,2.57,150,,8.71,,,,100,502,Rain,heavy intensity rain,10n
1704848400,2024-01-10 01:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,12.96,9656,12.34,12.82,12.67,13.81,991,,,96,2.57,150,,8.71,,,,100,701,Mist,mist,50n
1704852000,2024-01-10 02:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,13.51,10000,12.73,13.4,13.28,13.85,988,,,95,8.75,130,,3.25,,,,100,501,Rain,moderate rain,10n
1704855600,2024-01-10 03:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,14.36,10000,13.24,14.28,13.85,14.94,986,,,93,6.17,180,11.83,0.38,18.29,,,100,500,Rain,light rain,10n
1704859200,2024-01-10 04:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,14.46,10000,13.18,14.36,13.44,14.98,985,,,92,5.66,200,,0.51,,,,100,500,Rain,light rain,10n
1704862800,2024-01-10 05:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,13.7,10000,11.75,13.42,12.85,14.03,985,,,88,7.72,220,,0.51,,,,20,500,Rain,light rain,10n
1704866400,2024-01-10 06:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,12.31,10000,9.15,11.71,11.22,12.85,986,,,81,8.23,220,,0.12,,,,20,500,Rain,light rain,10n
1704870000,2024-01-10 07:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,11.31,10000,8.35,10.64,10.88,11.85,987,,,82,7.2,210,,,,,,20,801,Clouds,few clouds,02n
1704873600,2024-01-10 08:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,10.97,10000,8.37,10.32,10.32,11.62,988,,,84,5.14,230,,0.79,,,,75,500,Rain,light rain,10n
1704877200,2024-01-10 09:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,10.52,10000,7.04,9.69,9.21,11.06,989,,,79,3.09,280,,0.55,,,,100,500,Rain,light rain,10n
1704880800,2024-01-10 10:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,8.39,10000,4.22,6.23,7.89,8.85,989,,,75,3.6,280,,0.25,,,,100,500,Rain,light rain,10n
1704884400,2024-01-10 11:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,9.04,10000,3.03,7.02,8.65,9.39,991,,,66,3.6,280,,,,,,100,804,Clouds,overcast clouds,04n
1704888000,2024-01-10 12:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,9.2,10000,0.38,6,8.65,9.85,992,,,54,6.69,260,10.29,,,,,100,804,Clouds,overcast clouds,04n
1704891600,2024-01-10 13:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,8.52,10000,-0.68,4.55,7.33,8.85,993,,,52,8.75,260,18.52,,,,,40,802,Clouds,scattered clouds,03d
1704895200,2024-01-10 14:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,8.62,10000,-1.81,5.26,8.1,8.87,996,,,47,6.69,270,14.92,,,,,20,801,Clouds,few clouds,02d
1704898800,2024-01-10 15:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,9.48,10000,-1.37,6.36,8.62,9.85,997,,,46,6.69,250,11.83,,,,,40,802,Clouds,scattered clouds,03d
1704902400,2024-01-10 16:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,9.91,10000,-1.29,6.63,9.03,10.85,997,,,45,7.72,260,12.86,,,,,75,803,Clouds,broken clouds,04d
1704906000,2024-01-10 17:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,10.13,10000,-1.11,8.37,9.21,11.04,998,,,45,7.2,240,11.32,,,,,75,803,Clouds,broken clouds,04d
1704909600,2024-01-10 18:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,9.84,10000,-0.57,6.68,9.55,9.98,1000,,,48,7.2,230,11.83,,,,,100,804,Clouds,overcast clouds,04d
1704913200,2024-01-10 19:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,10.18,10000,-1.07,8.43,9.21,11.04,1000,,,45,9.77,250,13.38,,,,,100,804,Clouds,overcast clouds,04d
1704916800,2024-01-10 20:00:00 +0000 UTC,-18000,District of Columbia,38.905985,-77.033418,10.14,10000,-1.37,8.36,9.21,11.04,1002,,,44,5.66,260,13.38,,,,,75,803,Clouds,broken clouds,04d
